OA Code,LA Name,Region Name,OAC11UK0039
E00168226,Sandwell,West Midlands,32.512315270936,
E00050270,Sandwell,West Midlands,12.2727272727273,
E00052217,Walsall,West Midlands,15.4228855721393,
E00052214,Walsall,West Midlands,35.1898734177215,
E00052212,Walsall,West Midlands,33.3333333333333,
E00052213,Walsall,West Midlands,40.5882352941176,
E00052210,Walsall,West Midlands,42.8571428571429,
E00052218,Walsall,West Midlands,34.0361445783133,
E00052219,Walsall,West Midlands,20.8074534161491,
E00049296,Dudley,West Midlands,10.7438016528926,
E00049217,Dudley,West Midlands,29.3023255813954,
E00158571,Nuneaton and Bedworth,West Midlands,14.2105263157895,
E00158576,Nuneaton and Bedworth,West Midlands,18.9516129032258,
E00158572,Nuneaton and Bedworth,West Midlands,13.6585365853659,
E00158573,Nuneaton and Bedworth,West Midlands,14.2857142857143,
E00158570,Nuneaton and Bedworth,West Midlands,5.26315789473684,
E00158574,Nuneaton and Bedworth,West Midlands,16.3346613545817,
E00158575,Nuneaton and Bedworth,West Midlands,14.8760330578512,
E00158579,Nuneaton and Bedworth,West Midlands,13.0044843049327,
E00050516,Sandwell,West Midlands,12.043795620438,
E00050597,Sandwell,West Midlands,20.5183585313175,
E00050596,Sandwell,West Midlands,15.7894736842105,
E00050517,Sandwell,West Midlands,11.4068441064639,
E00050590,Sandwell,West Midlands,8.29493087557604,
E00050511,Sandwell,West Midlands,11.8840579710145,
E00050519,Sandwell,West Midlands,11.1498257839721,
E00050598,Sandwell,West Midlands,12.3931623931624,
E00048570,Coventry,West Midlands,16.9117647058824,
E00049526,Dudley,West Midlands,13.4615384615385,
E00049527,Dudley,West Midlands,18.75,
E00052475,Walsall,West Midlands,23.9130434782609,
E00050427,Sandwell,West Midlands,33.0612244897959,
E00052478,Walsall,West Midlands,24.4897959183673,
E00050424,Sandwell,West Midlands,21.3973799126638,
E00052479,Walsall,West Midlands,23.0283911671924,
E00050422,Sandwell,West Midlands,16,
E00158412,Nuneaton and Bedworth,West Midlands,5.74162679425837,
E00158493,Nuneaton and Bedworth,West Midlands,11.2280701754386,
E00158492,Nuneaton and Bedworth,West Midlands,15.8798283261803,
E00158413,Nuneaton and Bedworth,West Midlands,4.13223140495868,
E00158411,Nuneaton and Bedworth,West Midlands,3.92156862745098,
E00158496,Nuneaton and Bedworth,West Midlands,11.3300492610837,
E00158417,Nuneaton and Bedworth,West Midlands,17.7606177606178,
E00158494,Nuneaton and Bedworth,West Midlands,9.69162995594714,
E00049476,Dudley,West Midlands,18.0722891566265,
E00158418,Nuneaton and Bedworth,West Midlands,14.7859922178988,
E00158499,Nuneaton and Bedworth,West Midlands,11.5702479338843,
E00158419,Nuneaton and Bedworth,West Midlands,12.6888217522659,
E00158498,Nuneaton and Bedworth,West Midlands,8.83977900552486,
E00049472,Dudley,West Midlands,10.5990783410138,
E00049473,Dudley,West Midlands,9.81818181818182,
E00049478,Dudley,West Midlands,27.2727272727273,
E00050775,Sandwell,West Midlands,17.4033149171271,
E00050773,Sandwell,West Midlands,5.48523206751055,
E00050770,Sandwell,West Midlands,10.8374384236453,
E00050771,Sandwell,West Midlands,25.9541984732824,
E00048721,Coventry,West Midlands,22.5903614457831,
E00049716,Dudley,West Midlands,31.1284046692607,
E00049797,Dudley,West Midlands,15.8450704225352,
E00049715,Dudley,West Midlands,23.2876712328767,
E00049794,Dudley,West Midlands,10.2941176470588,
E00049713,Dudley,West Midlands,30.8411214953271,
E00049792,Dudley,West Midlands,6.94444444444444,
E00049710,Dudley,West Midlands,12.7906976744186,
E00049791,Dudley,West Midlands,7.76699029126214,
E00049711,Dudley,West Midlands,28.7313432835821,
E00049790,Dudley,West Midlands,7.72727272727273,
E00050612,Sandwell,West Midlands,21.5328467153285,
E00050619,Sandwell,West Midlands,13.3620689655172,
E00050698,Sandwell,West Midlands,26.3392857142857,
E00048670,Coventry,West Midlands,29.3859649122807,
E00048671,Coventry,West Midlands,26.7441860465116,
E00049629,Dudley,West Midlands,28.957528957529,
E00050966,Sandwell,West Midlands,18.4729064039409,
E00050146,Dudley,West Midlands,11.3636363636364,
E00050144,Dudley,West Midlands,8.13397129186603,
E00050142,Dudley,West Midlands,16.793893129771,
E00050141,Dudley,West Midlands,18.6379928315412,
E00158131,North Warwickshire,West Midlands,21.105527638191,
E00158137,North Warwickshire,West Midlands,27.4305555555556,
E00158134,North Warwickshire,West Midlands,13.3891213389121,
E00158138,North Warwickshire,West Midlands,26.3157894736842,
E00049906,Dudley,West Midlands,16.7832167832168,
E00049987,Dudley,West Midlands,9.375,
E00049908,Dudley,West Midlands,5.99078341013825,
E00049989,Dudley,West Midlands,10.5769230769231,
E00051864,Walsall,West Midlands,9.83606557377049,
E00051865,Walsall,West Midlands,10.6463878326996,
E00051862,Walsall,West Midlands,7.96178343949045,
E00051046,Sandwell,West Midlands,8.69565217391304,
E00051861,Walsall,West Midlands,13.0434782608696,
E00051047,Sandwell,West Midlands,8.88888888888889,
E00051041,Sandwell,West Midlands,13.6690647482014,
E00051868,Walsall,West Midlands,9.61538461538462,
E00051869,Walsall,West Midlands,6.98689956331878,
E00051049,Sandwell,West Midlands,7.57575757575758,
E00050806,Sandwell,West Midlands,10.2409638554217,
E00050887,Sandwell,West Midlands,14.9006622516556,
E00050804,Sandwell,West Midlands,13.2420091324201,
E00050885,Sandwell,West Midlands,10.6761565836299,
E00050802,Sandwell,West Midlands,17.9824561403509,
E00050883,Sandwell,West Midlands,16.9491525423729,
E00050801,Sandwell,West Midlands,19.921875,
E00050880,Sandwell,West Midlands,18.5454545454545,
E00050809,Sandwell,West Midlands,6.75105485232067,
E00048860,Coventry,West Midlands,12.448132780083,
E00049857,Dudley,West Midlands,37.8947368421053,
E00049850,Dudley,West Midlands,36.5853658536585,
E00049032,Coventry,West Midlands,38.1742738589212,
E00049039,Coventry,West Midlands,34.6938775510204,
E00052342,Walsall,West Midlands,17.0138888888889,
E00052340,Walsall,West Midlands,13.6363636363636,
E00052341,Walsall,West Midlands,8.203125,
E00050336,Sandwell,West Midlands,14.8148148148148,
E00052348,Walsall,West Midlands,27.9683377308707,
E00052349,Walsall,West Midlands,11.6838487972509,
E00050335,Sandwell,West Midlands,18.75,
E00050332,Sandwell,West Midlands,10.5095541401274,
E00050330,Sandwell,West Midlands,29.3051359516616,
E00050338,Sandwell,West Midlands,21.5909090909091,
E00049347,Dudley,West Midlands,9.33333333333333,
E00049348,Dudley,West Midlands,4.20168067226891,
E00051846,Walsall,West Midlands,12.7586206896552,
E00050072,Dudley,West Midlands,23.8562091503268,
E00051845,Walsall,West Midlands,13.3779264214047,
E00050070,Dudley,West Midlands,24.6323529411765,
E00051022,Sandwell,West Midlands,13.2075471698113,
E00051848,Walsall,West Midlands,13.1195335276968,
E00051021,Sandwell,West Midlands,20.6185567010309,
E00052096,Walsall,West Midlands,6.22950819672131,
E00050474,Sandwell,West Midlands,9.43396226415094,
E00050475,Sandwell,West Midlands,8.99470899470899,
E00050471,Sandwell,West Midlands,3.24074074074074,
E00050478,Sandwell,West Midlands,6.85483870967742,
E00158423,Nuneaton and Bedworth,West Midlands,14.6118721461187,
E00158420,Nuneaton and Bedworth,West Midlands,7.98319327731092,
E00158421,Nuneaton and Bedworth,West Midlands,10.3448275862069,
E00158426,Nuneaton and Bedworth,West Midlands,16.7441860465116,
E00158427,Nuneaton and Bedworth,West Midlands,12.8865979381443,
E00158424,Nuneaton and Bedworth,West Midlands,9.32835820895522,
E00052411,Walsall,West Midlands,34.4481605351171,
E00052490,Walsall,West Midlands,20.7407407407407,
E00158429,Nuneaton and Bedworth,West Midlands,17.2131147540984,
E00048427,Coventry,West Midlands,15.5555555555556,
E00158066,North Warwickshire,West Midlands,28.936170212766,
E00158067,North Warwickshire,West Midlands,10.8695652173913,
E00158064,North Warwickshire,West Midlands,16.8539325842697,
E00051069,Sandwell,West Midlands,12.0689655172414,
E00158068,North Warwickshire,West Midlands,12,
E00050822,Sandwell,West Midlands,18.2098765432099,
E00050820,Sandwell,West Midlands,15.5234657039711,
E00050828,Sandwell,West Midlands,16.9871794871795,
E00049475,Dudley,West Midlands,14.6551724137931,
E00049876,Dudley,West Midlands,34.5132743362832,
E00052194,Walsall,West Midlands,40.5228758169935,
E00052115,Walsall,West Midlands,7.79220779220779,
E00052193,Walsall,West Midlands,39.3939393939394,
E00052112,Walsall,West Midlands,11.2,
E00052192,Walsall,West Midlands,43.5540069686411,
E00052113,Walsall,West Midlands,15.4340836012862,
E00052190,Walsall,West Midlands,37.6068376068376,
E00052111,Walsall,West Midlands,5.09259259259259,
E00052118,Walsall,West Midlands,8.07174887892377,
E00052199,Walsall,West Midlands,42.6791277258567,
E00052198,Walsall,West Midlands,41.0958904109589,
E00049936,Dudley,West Midlands,7.37327188940092,
E00049937,Dudley,West Midlands,9.46969696969697,
E00049934,Dudley,West Midlands,26.879271070615,
E00049932,Dudley,West Midlands,21.8543046357616,
E00049933,Dudley,West Midlands,14.0151515151515,
E00049197,Dudley,West Midlands,25.1700680272109,
E00049196,Dudley,West Midlands,25.4545454545455,
E00049114,Coventry,West Midlands,9.375,
E00049195,Dudley,West Midlands,15.8620689655172,
E00052476,Walsall,West Midlands,17.5925925925926,
E00049474,Dudley,West Midlands,16.9291338582677,
E00049470,Dudley,West Midlands,11.1570247933884,
E00049471,Dudley,West Midlands,15.748031496063,
E00049479,Dudley,West Midlands,13.1067961165049,
E00048497,Coventry,West Midlands,6.95652173913043,
E00048416,Coventry,West Midlands,51.7460317460318,
E00048413,Coventry,West Midlands,48.068669527897,
E00048492,Coventry,West Midlands,8.9171974522293,
E00048419,Coventry,West Midlands,40.6130268199234,
E00050757,Sandwell,West Midlands,6.27615062761506,
E00050754,Sandwell,West Midlands,6.96517412935323,
E00050755,Sandwell,West Midlands,8.0168776371308,
E00050753,Sandwell,West Midlands,4.62633451957295,
E00050750,Sandwell,West Midlands,3.84615384615385,
E00050751,Sandwell,West Midlands,3.98406374501992,
E00050758,Sandwell,West Midlands,6.11353711790393,
E00051780,Walsall,West Midlands,35,
E00049766,Dudley,West Midlands,15.6424581005587,
E00049767,Dudley,West Midlands,12.2529644268775,
E00049764,Dudley,West Midlands,16.3551401869159,
E00049763,Dudley,West Midlands,10.472972972973,
E00049761,Dudley,West Midlands,19.9248120300752,
E00049768,Dudley,West Midlands,9.80392156862745,
E00049769,Dudley,West Midlands,13.6792452830189,
E00048703,Coventry,West Midlands,30.8068459657702,
E00048788,Coventry,West Midlands,27.6315789473684,
E00168233,Sandwell,West Midlands,24.468085106383,
E00168235,Sandwell,West Midlands,11.6326530612245,
E00050245,Sandwell,West Midlands,5.91133004926108,
E00050241,Sandwell,West Midlands,3.78787878787879,
E00158543,Nuneaton and Bedworth,West Midlands,33.969465648855,
E00158540,Nuneaton and Bedworth,West Midlands,30.9941520467836,
E00158541,Nuneaton and Bedworth,West Midlands,29.5275590551181,
E00052536,Walsall,West Midlands,16.6666666666667,
E00158546,Nuneaton and Bedworth,West Midlands,27.8195488721804,
E00052537,Walsall,West Midlands,12.8787878787879,
E00158544,Nuneaton and Bedworth,West Midlands,26.7281105990783,
E00052535,Walsall,West Midlands,10.3734439834025,
E00158548,Nuneaton and Bedworth,West Midlands,28.5714285714286,
E00158549,Nuneaton and Bedworth,West Midlands,34.8360655737705,
E00048544,Coventry,West Midlands,8.21917808219178,
E00049533,Dudley,West Midlands,12.0331950207469,
E00049531,Dudley,West Midlands,13.8095238095238,
E00050437,Sandwell,West Midlands,31.9148936170213,
E00052449,Walsall,West Midlands,26.7857142857143,
E00050435,Sandwell,West Midlands,29.296875,
E00050433,Sandwell,West Midlands,13.745704467354,
E00050430,Sandwell,West Midlands,22.9074889867841,
E00050431,Sandwell,West Midlands,20,
E00050438,Sandwell,West Midlands,23.9766081871345,
E00050439,Sandwell,West Midlands,27.0903010033445,
E00049440,Dudley,West Midlands,14.2292490118577,
E00049449,Dudley,West Midlands,13.671875,
E00050746,Sandwell,West Midlands,7.81893004115226,
E00050744,Sandwell,West Midlands,10.941475826972,
E00050740,Sandwell,West Midlands,10.4347826086957,
E00050741,Sandwell,West Midlands,14.3968871595331,
E00050748,Sandwell,West Midlands,5.72687224669604,
E00158642,Nuneaton and Bedworth,West Midlands,29.811320754717,
E00158643,Nuneaton and Bedworth,West Midlands,26.9480519480519,
E00158641,Nuneaton and Bedworth,West Midlands,28.3783783783784,
E00158646,Nuneaton and Bedworth,West Midlands,30.5882352941176,
E00158647,Nuneaton and Bedworth,West Midlands,38.28125,
E00158645,Nuneaton and Bedworth,West Midlands,33.4883720930233,
E00158648,Nuneaton and Bedworth,West Midlands,34.6846846846847,
E00158649,Nuneaton and Bedworth,West Midlands,30,
E00152167,Tamworth,West Midlands,28.1437125748503,
E00050977,Sandwell,West Midlands,6.81003584229391,
E00050974,Sandwell,West Midlands,16.030534351145,
E00050975,Sandwell,West Midlands,18.2509505703422,
E00050973,Sandwell,West Midlands,25.3048780487805,
E00050971,Sandwell,West Midlands,7.37179487179487,
E00051927,Walsall,West Midlands,9.41828254847645,
E00051925,Walsall,West Midlands,13.28125,
E00050978,Sandwell,West Midlands,15.6118143459916,
E00050151,Dudley,West Midlands,32.7272727272727,
E00050979,Sandwell,West Midlands,10.7142857142857,
E00051921,Walsall,West Midlands,16.271186440678,
E00051928,Walsall,West Midlands,9.66542750929368,
E00158100,North Warwickshire,West Midlands,18.9473684210526,
E00158181,North Warwickshire,West Midlands,19.0340909090909,
E00158101,North Warwickshire,West Midlands,10.1063829787234,
E00158180,North Warwickshire,West Midlands,22.3684210526316,
E00158106,North Warwickshire,West Midlands,20.8661417322835,
E00158187,North Warwickshire,West Midlands,16.9230769230769,
E00158185,North Warwickshire,West Midlands,14.1630901287554,
E00158104,North Warwickshire,West Midlands,6.10328638497653,
E00158184,North Warwickshire,West Midlands,22.0833333333333,
E00158105,North Warwickshire,West Midlands,6.49350649350649,
E00051108,Sandwell,West Midlands,9.30851063829787,
E00158189,North Warwickshire,West Midlands,28.9719626168224,
E00158108,North Warwickshire,West Midlands,17.910447761194,
E00049997,Dudley,West Midlands,11.1587982832618,
E00049916,Dudley,West Midlands,9.375,
E00049917,Dudley,West Midlands,14.4827586206897,
E00049994,Dudley,West Midlands,6.63900414937759,
E00049915,Dudley,West Midlands,20.8722741433022,
E00051874,Walsall,West Midlands,7.75862068965517,
E00051875,Walsall,West Midlands,16.2055335968379,
E00051870,Walsall,West Midlands,11.5079365079365,
E00051056,Sandwell,West Midlands,8.86699507389163,
E00051871,Walsall,West Midlands,7.76699029126214,
E00051054,Sandwell,West Midlands,20.6349206349206,
E00050068,Dudley,West Midlands,20.2586206896552,
E00051053,Sandwell,West Midlands,21.882951653944,
E00051050,Sandwell,West Midlands,9.57446808510638,
E00158052,North Warwickshire,West Midlands,30,
E00158053,North Warwickshire,West Midlands,14.9253731343284,
E00051878,Walsall,West Midlands,13.7404580152672,
E00158051,North Warwickshire,West Midlands,14.1479099678457,
E00158056,North Warwickshire,West Midlands,8.29268292682927,
E00158057,North Warwickshire,West Midlands,20.9205020920502,
E00158055,North Warwickshire,West Midlands,21.3438735177866,
E00051059,Sandwell,West Midlands,8.48214285714286,
E00158058,North Warwickshire,West Midlands,11.1111111111111,
E00050817,Sandwell,West Midlands,18.3606557377049,
E00050896,Sandwell,West Midlands,18.1818181818182,
E00158059,North Warwickshire,West Midlands,35.1598173515982,
E00050812,Sandwell,West Midlands,12.5461254612546,
E00050893,Sandwell,West Midlands,16.1971830985916,
E00050813,Sandwell,West Midlands,7.28744939271255,
E00050892,Sandwell,West Midlands,12.7147766323024,
E00050810,Sandwell,West Midlands,6.73076923076923,
E00050890,Sandwell,West Midlands,10.2803738317757,
E00050811,Sandwell,West Midlands,11.3207547169811,
E00050818,Sandwell,West Midlands,17.4496644295302,
E00050899,Sandwell,West Midlands,23.6486486486486,
E00050819,Sandwell,West Midlands,14.0151515151515,
E00050898,Sandwell,West Midlands,17.9487179487179,
E00049823,Dudley,West Midlands,18.3908045977011,
E00171360,Dudley,West Midlands,14.2857142857143,
E00158362,Nuneaton and Bedworth,West Midlands,14.3968871595331,
E00158363,Nuneaton and Bedworth,West Midlands,15.8730158730159,
E00158360,Nuneaton and Bedworth,West Midlands,14.9425287356322,
E00158361,Nuneaton and Bedworth,West Midlands,18.4397163120567,
E00158366,Nuneaton and Bedworth,West Midlands,12.3595505617978,
E00158367,Nuneaton and Bedworth,West Midlands,8.76494023904383,
E00158364,Nuneaton and Bedworth,West Midlands,15.0214592274678,
E00158365,Nuneaton and Bedworth,West Midlands,9.80392156862745,
E00052352,Walsall,West Midlands,11.6379310344828,
E00158368,Nuneaton and Bedworth,West Midlands,5.70342205323194,
E00158369,Nuneaton and Bedworth,West Midlands,10.1941747572816,
E00050385,Sandwell,West Midlands,16.0583941605839,
E00050304,Sandwell,West Midlands,16.8384879725086,
E00050300,Sandwell,West Midlands,11.7647058823529,
E00050381,Sandwell,West Midlands,7.77777777777778,
E00050388,Sandwell,West Midlands,11.2211221122112,
E00050309,Sandwell,West Midlands,24.251497005988,
E00049357,Dudley,West Midlands,15.450643776824,
E00049354,Dudley,West Midlands,11.8942731277533,
E00049353,Dudley,West Midlands,7.78688524590164,
E00158284,Nuneaton and Bedworth,West Midlands,19.9233716475096,
